City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,stornoway,58.2093,-6.3865,-0.02,93,20,0.0,GB,1673507626
365,weligama,5.9667,80.4167,27.38,59,78,2.32,LK,1673507627
366,zhigansk,66.7697,123.3711,-44.07,99,99,3.52,RU,1673507627
367,udupi,13.35,74.75,31.58,33,58,3.3,IN,1673507367
368,celestun,20.8667,-90.4,21.17,83,0,5.79,MX,1673507628
369,mackenzie,55.2999,-123.1698,-7.88,93,100,1.03,CA,1673507628
370,ciudad guayana,8.3533,-62.6528,24.73,91,99,1.52,VE,1673507629
371,albertville,34.2676,-86.2089,16.52,92,100,6.69,US,1673507630
372,banda aceh,5.5577,95.3222,27.54,74,97,2.01,ID,1673507526
373,along,28.1667,94.7667,23.65,29,0,1.05,IN,1673507630
374,batemans bay,-35.7167,150.1833,23.39,72,84,4.13,AU,1673507631
375,bafra,41.5678,35.9069,10.91,45,100,2.24,TR,1673507631
376,grindavik,63.8424,-22.4338,-0.74,80,75,4.63,IS,1673507631
377,cockburn town,21.4612,-71.1419,24.9,72,61,8.07,TC,1673507632
378,port augusta,-32.5,137.7667,34.45,24,4,7.94,AU,1673507632
379,sompeta,18.9333,84.6,27.23,48,5,4.57,IN,1673507633
380,altamont,42.2068,-121.7372,5.22,82,100,7.2,US,1673507633
381,buala,-8.145,159.5921,27.55,80,100,3.14,SB,1673507633
382,honningsvag,70.9821,25.9704,-1.14,69,75,9.77,NO,1673507634
383,nanakuli,21.3906,-158.1547,22.97,68,0,3.6,US,1673507634
384,dargaville,-35.9333,173.8833,18.68,84,81,2.32,NZ,1673507634
385,gat,31.61,34.7642,15.99,31,100,3.72,IL,1673507635
386,saravan,39.7196,45.6483,-5.2,58,0,0.69,AM,1673507339
387,west plains,36.7281,-91.8524,12.46,87,100,8.23,US,1673507635
388,nisia floresta,-6.0911,-35.2086,23.45,84,11,2.25,BR,1673507636
389,poltava,49.5937,34.5407,-8.02,78,49,4.73,UA,1673507636
390,shasta lake,40.6804,-122.3708,8.63,94,100,0.49,US,1673507636
391,shingu,33.7333,135.9833,15.96,42,5,1.84,JP,1673507417
392,nouadhibou,20.931,-17.0347,18.13,59,0,8.06,MR,1673507637
393,bodden town,19.2833,-81.25,26.07,71,0,7.61,KY,1673507637
394,shenjiamen,29.9576,122.298,14.6,95,69,6.96,CN,1673507638
395,longyearbyen,78.2186,15.6401,-4.09,93,40,3.09,SJ,1673507638
396,chiriqui grande,8.95,-82.1167,22.91,89,29,1.31,PA,1673507638
397,martyush,56.4,61.8819,-13.19,69,100,9.86,RU,1673507639
398,sibolga,1.7427,98.7792,29.35,66,80,2.51,ID,1673507639
399,nemuro,43.3236,145.575,1.15,79,4,3.9,JP,1673507639
400,saint-gaudens,43.0833,0.6667,1.12,69,39,2.36,FR,1673507640
401,bukachacha,52.9833,116.9167,-13.26,56,100,4.32,RU,1673507640
402,mnogovershinnyy,53.9353,139.9242,-19.27,97,100,1.36,RU,1673507640
403,pangoa,-12.1167,-73.0,19.64,98,56,1.11,PE,1673507641
404,panzhihua,26.5851,101.7128,20.4,34,1,0.83,CN,1673507641
405,samarai,-10.6167,150.6667,26.75,82,100,4.19,PG,1673507641
406,aguimes,27.9054,-15.4461,17.03,88,75,7.2,ES,1673507642
407,pevek,69.7008,170.3133,-31.17,98,30,1.46,RU,1673507642
408,sao filipe,14.8961,-24.4956,23.44,62,0,5.99,CV,1673507643
409,ilo,-17.6394,-71.3375,20.28,81,33,2.03,PE,1673507643
410,santa rosa,14.3122,121.1114,30.99,67,100,5.3,PH,1673507630
411,concepcion del oro,24.6333,-101.4167,9.39,28,0,0.27,MX,1673507643
412,pierre,44.3683,-100.351,-5.49,86,100,7.72,US,1673507644
413,sabinopolis,-18.6661,-43.0839,19.07,99,100,0.29,BR,1673507644
414,westport,41.1415,-73.3579,3.75,76,100,5.14,US,1673507644
415,boueni,-12.9025,45.0761,30.99,70,55,1.71,YT,1673507644
416,mahebourg,-20.4081,57.7,28.47,65,40,6.17,MU,1673507645
417,mataram,-8.5833,116.1167,29.45,67,96,4.9,ID,1673507442
418,korla,41.7597,86.1469,-4.23,73,100,2.08,CN,1673507645
419,barcelona,41.3888,2.159,10.95,78,20,7.72,ES,1673507507
420,bermejo,-32.8833,-68.8,22.95,35,40,5.14,AR,1673507646
421,igrim,63.1906,64.4162,-14.12,97,99,0.93,RU,1673507646
422,songkhla,6.8333,100.6667,33.03,80,100,1.9,TH,1673507647
423,hue,16.4667,107.6,22.06,88,75,2.57,VN,1673507567
424,cocobeach,1.0002,9.5823,26.03,81,100,1.82,GA,1673507647
425,copiapo,-27.3667,-70.3333,15.83,75,0,0.78,CL,1673507648
426,progreso,21.2833,-89.6667,21.73,84,0,5.1,MX,1673507648
427,hare bay,48.8499,-54.0148,-8.78,91,12,3.12,CA,1673507649
428,lata,40.1629,-8.3327,5.04,94,100,1.14,PT,1673507649
429,nikko,36.75,139.6167,5.18,63,41,0.95,JP,1673507582
430,rio branco,-9.9747,-67.81,23.34,94,0,1.03,BR,1673507650
431,bojnurd,37.4747,57.329,-7.41,41,0,4.05,IR,1673507650
432,iqaluit,63.7506,-68.5145,-29.06,68,96,1.34,CA,1673507650
433,morondava,-20.2833,44.2833,28.16,73,100,1.96,MG,1673507651
434,bitung,1.4451,125.1824,28.47,69,100,1.97,ID,1673507651
435,saint-joseph,-21.3667,55.6167,29.21,77,79,3.71,RE,1673507651
436,manavalakurichi,8.1333,77.3,27.69,52,100,0.7,IN,1673507581
437,sibu,2.3,111.8167,28.98,73,100,0.07,MY,1673507652
438,kununurra,-15.7667,128.7333,35.99,46,100,4.12,AU,1673507652
439,cozumel,20.5083,-86.9458,19.04,94,0,0.0,MX,1673507652
440,manbij,36.5281,37.9549,5.68,43,100,3.79,SY,1673507653
441,rocha,-34.4833,-54.3333,19.25,88,40,1.43,UY,1673507653
442,biloela,-24.4167,150.5,23.72,66,100,0.92,AU,1673507653
443,ambulu,-8.345,113.6058,29.24,64,29,4.1,ID,1673507654
444,luganville,-15.5333,167.1667,25.99,82,97,2.42,VU,1673507654
445,soma,39.1855,27.6094,4.53,86,100,1.66,TR,1673507655
446,barabai,-2.5833,115.3833,30.58,63,98,1.36,ID,1673507655
447,tazovskiy,67.4667,78.7,-33.04,95,97,5.14,RU,1673507655
448,nouakchott,18.0858,-15.9785,18.72,29,0,5.38,MR,1673507656
449,conde,-7.2597,-34.9075,24.7,88,40,0.0,BR,1673507656
450,broni,45.0655,9.2623,4.23,88,91,1.14,IT,1673507656
451,hasaki,35.7333,140.8333,12.22,54,100,2.26,JP,1673507430
452,college,64.8569,-147.8028,-18.03,81,20,2.57,US,1673507657
453,vestmannaeyjar,63.4427,-20.2734,2.26,68,71,5.04,IS,1673507657
454,kachug,53.9606,105.8817,-23.05,77,100,3.49,RU,1673507657
455,sao joao del rei,-21.1356,-44.2617,18.29,97,100,0.75,BR,1673507658
456,kimbe,-5.5502,150.1429,27.58,82,100,1.24,PG,1673507658
457,wangqing,43.3218,129.7634,0.71,72,36,1.45,CN,1673507658
458,la rioja,42.25,-2.5,-3.12,58,100,2.68,ES,1673507660
459,tiznit,29.5833,-9.5,12.99,52,58,1.98,MA,1673507660
460,wattegama,6.7989,81.4808,28.42,48,74,3.85,LK,1673507660
461,mindelo,16.8901,-24.9804,21.75,73,20,11.32,CV,1673507661
462,dakoro,14.5106,6.765,12.97,27,17,5.97,NE,1673507662
463,rawson,-43.3002,-65.1023,14.31,61,100,14.76,AR,1673507662
464,mao,39.8885,4.2658,10.31,87,0,3.6,ES,1673507662
465,moranbah,-22.0016,148.0466,24.43,78,94,10.07,AU,1673507663
466,puerto escondido,15.85,-97.0667,24.17,77,0,2.04,MX,1673507663
467,tura,25.5198,90.2201,23.65,36,0,2.01,IN,1673507401
468,illapel,-31.6308,-71.1653,18.1,69,80,0.8,CL,1673507664
469,grand baie,-20.0182,57.5802,28.58,59,29,2.68,MU,1673507664
470,san isidro,-12.1167,-77.05,18.77,82,100,3.6,PE,1673507664
471,norman wells,65.282,-126.8329,-23.61,98,100,0.71,CA,1673507665
472,lavrentiya,65.5833,-171.0,-13.11,96,100,4.07,RU,1673507666
473,acapulco,16.8634,-99.8901,23.9,83,0,1.54,MX,1673507666
474,yar-sale,66.8333,70.8333,-20.66,99,100,1.72,RU,1673507666
475,panguna,-6.3164,155.4848,23.31,84,100,1.04,PG,1673507667
476,bethanien,-26.502,17.1583,29.89,21,10,2.53,NA,1673507667
477,yumen,40.2833,97.2,-6.45,18,100,6.23,CN,1673507667
478,madison,34.7334,-86.5667,18.64,92,100,5.14,US,1673507534
479,nabire,-3.3667,135.4833,28.02,81,100,0.95,ID,1673507668
480,palembang,-2.9167,104.7458,30.05,70,40,2.06,ID,1673507188
481,bundaberg,-24.85,152.35,26.23,71,99,1.79,AU,1673507669
482,jerusalem,31.769,35.2163,11.72,60,100,0.45,IL,1673507669
483,guaratinga,-16.5667,-39.5667,20.77,98,100,1.2,BR,1673507669
484,hervey bay,-25.2986,152.8535,25.47,65,91,7.01,AU,1673507670
485,mishan,45.55,131.8833,-6.5,94,6,1.43,CN,1673507670
486,padang,-0.9492,100.3543,30.03,67,97,2.85,ID,1673507670
487,salym,60.0625,71.4789,-11.53,94,100,3.8,RU,1673507671
488,eureka,40.8021,-124.1637,14.34,90,100,6.24,US,1673507672
489,nantucket,41.2835,-70.0995,3.41,81,75,3.09,US,1673507672
490,severo-kurilsk,50.6789,156.125,-4.76,75,97,12.36,RU,1673507673
491,flinders,-34.5833,150.8552,25.1,68,15,1.79,AU,1673507673
492,newport,51.5877,-2.9984,12.2,95,100,12.73,GB,1673507674
493,bogandinskiy,56.8937,65.8938,-10.82,73,100,7.4,RU,1673507674
494,bay roberts,47.5999,-53.2648,-7.08,65,11,5.29,CA,1673507674
495,zirandaro,18.45,-100.9833,22.63,51,0,0.61,MX,1673507675
496,thinadhoo,0.5333,72.9333,26.85,74,56,5.39,MV,1673507675
497,okahandja,-21.9833,16.9167,27.61,33,41,3.64,NA,1673507409
498,barcelos,41.5388,-8.6151,7.73,91,100,1.63,PT,1673507676
499,ponnani,10.767,75.9252,28.62,38,88,0.77,IN,1673507501
500,vysokogornyy,50.1167,139.15,-13.54,97,100,0.37,RU,1673507676
501,quatre cocos,-20.2078,57.7625,28.38,63,16,4.86,MU,1673507677
502,amambai,-23.1042,-55.2258,19.41,95,83,2.59,BR,1673507677
503,gayeri,12.6497,0.4931,17.39,26,48,4.12,BF,1673507677
504,kodinar,20.7903,70.7031,26.09,57,0,5.03,IN,1673507678
505,trairi,-3.2778,-39.2689,25.3,84,9,3.85,BR,1673507679
506,bardiyah,31.7561,25.0865,12.31,72,96,9.21,LY,1673507679
507,nsanje,-16.92,35.262,29.1,62,17,1.38,MW,1673507679
508,bowen,-20.0167,148.2333,28.27,67,20,5.33,AU,1673507680
509,qaqortoq,60.7167,-46.0333,-9.92,72,100,2.16,GL,1673507680
510,markt schwaben,48.1895,11.8691,5.43,85,0,5.14,DE,1673507680
511,crotone,39.0851,17.1178,11.22,57,100,2.44,IT,1673507681
512,albion,42.2431,-84.753,7.02,99,100,1.54,US,1673507681
513,canyon lake,29.8752,-98.2625,20.9,58,52,1.34,US,1673507681
514,contai,21.7786,87.7536,24.76,21,0,1.49,IN,1673507682
515,tuatapere,-46.1333,167.6833,15.24,66,13,2.42,NZ,1673507682
516,aranos,-24.1333,19.1167,30.41,17,96,7.81,NA,1673507682
517,marsa matruh,31.3525,27.2453,12.88,72,20,8.67,EG,1673507683
518,lyubech,51.7026,30.6569,-6.74,81,24,5.06,UA,1673507683
519,port hardy,50.6996,-127.4199,8.1,81,100,9.77,CA,1673507683
520,touros,-5.1989,-35.4608,26.09,69,18,5.66,BR,1673507684
521,espanola,35.9911,-106.0806,2.35,60,0,0.89,US,1673507684
522,roma,43.2128,-75.4557,1.71,77,100,4.12,US,1673507684
523,cap-aux-meules,47.3821,-61.8597,-4.99,63,100,7.2,CA,1673507685
524,price,39.5994,-110.8107,-5.49,79,0,2.06,US,1673507685
525,san quintin,30.4833,-115.95,14.58,69,3,1.27,MX,1673507685
526,kyabram,-36.3167,145.05,36.91,9,61,4.74,AU,1673507447
527,alihe,50.5667,123.7167,-9.61,92,100,0.22,CN,1673507686
528,palu,-0.8917,119.8707,29.76,66,100,2.26,ID,1673507330
529,maldonado,-34.6667,-54.9167,20.68,90,37,1.92,UY,1673507686
530,pangody,65.85,74.4859,-22.55,98,100,4.61,RU,1673507687
531,ulladulla,-35.35,150.4667,23.12,70,7,5.58,AU,1673507688
532,macau,22.2006,113.5461,20.89,94,40,4.12,MO,1673507688
533,presidencia roque saenz pena,-26.7852,-60.4388,23.2,49,86,0.85,AR,1673507688
534,basco,20.4487,121.9702,24.89,68,35,8.67,PH,1673507689
535,jining,35.405,116.5814,8.81,86,100,1.86,CN,1673507690
536,bluefields,12.0137,-83.7635,23.34,92,50,2.59,NI,1673507690
537,tambun,-6.2641,107.0712,32.17,58,40,4.12,ID,1673507690
538,hauterive,46.0901,3.4459,9.42,81,100,3.33,FR,1673507691
539,harlingen,26.1906,-97.6961,22.19,93,75,9.77,US,1673507691
540,arman,59.7,150.1667,-26.14,84,14,2.32,RU,1673507692
541,laguna,38.421,-121.4238,14.31,77,100,5.14,US,1673507692
542,aubenas,44.6201,4.3899,5.81,78,90,2.0,FR,1673507692
543,tambopata,-12.7333,-69.1833,22.15,96,100,1.23,PE,1673507693
544,bandar-e lengeh,26.5579,54.8807,18.33,53,0,7.75,IR,1673507693
545,alyangula,-13.8483,136.4192,30.4,66,56,2.71,AU,1673507694
546,altud,43.7219,43.8658,-3.75,85,14,0.59,RU,1673507695
547,rapid valley,44.0625,-103.1463,-0.76,87,0,4.12,US,1673507696
548,vila velha,-20.3297,-40.2925,25.97,84,75,2.57,BR,1673507696
549,pisco,-13.7,-76.2167,18.9,94,20,1.54,PE,1673507696
550,sao joao da barra,-21.6403,-41.0511,23.22,94,100,4.78,BR,1673507697
551,solnechnyy,50.7214,136.6319,-13.96,99,100,0.25,RU,1673507697
552,prescott valley,34.5894,-112.3252,2.34,67,0,1.54,US,1673507697
553,toora-khem,52.4675,96.11,-24.42,87,72,0.63,RU,1673507698
554,urengoy,65.9667,78.3667,-27.25,97,100,5.5,RU,1673507699
555,aksu,41.1231,80.2644,-2.73,66,100,6.09,CN,1673507699
556,gasa,31.5,34.4667,16.6,48,100,5.61,PS,1673507699
557,plettenberg bay,-34.0527,23.3716,25.11,75,85,5.67,ZA,1673507700
558,ternate,0.8,127.4,27.86,73,100,3.56,ID,1673507700
559,mount gambier,-37.8333,140.7667,21.85,53,13,4.57,AU,1673507700
560,hofn,64.2539,-15.2082,-0.31,68,5,7.89,IS,1673507499
561,dzilam gonzalez,21.2833,-88.9333,19.17,88,0,2.73,MX,1673507701
562,gonbad-e qabus,37.25,55.1672,3.59,34,5,1.45,IR,1673507701
563,sal rei,16.1833,-22.9167,22.11,73,0,7.72,CV,1673507702
564,lensk,60.7253,114.9278,-28.14,89,100,4.88,RU,1673507702
565,schortens,53.5333,7.95,8.33,93,75,8.23,DE,1673507703
566,tucuman,-26.8241,-65.2226,21.0,83,0,2.06,AR,1673507703
567,dunedin,-45.8742,170.5036,13.12,72,97,2.4,NZ,1673507405
568,seaford,50.7714,0.1027,11.98,94,100,8.94,GB,1673507704
569,petropavl,54.8753,69.1628,-12.01,61,100,7.0,KZ,1673507408
570,nichinan,31.6,131.3667,17.06,55,100,3.94,JP,1673507462
571,nyagan,62.1406,65.3936,-10.78,92,100,3.66,RU,1673507706
572,gwadar,25.1216,62.3254,16.09,28,0,9.44,PK,1673507707
573,araouane,18.9048,-3.5265,13.68,22,7,3.8,ML,1673507707
574,daru,-9.0763,143.2092,26.79,80,100,2.99,PG,1673507707
575,astana,51.1801,71.446,-20.03,71,40,10.0,KZ,1673507707
576,prainha,-1.8,-53.48,23.16,85,23,1.44,BR,1673507708
577,sumbe,-11.2061,13.8437,24.49,78,98,0.88,AO,1673507708
578,asyut,27.181,31.1837,14.31,39,0,2.27,EG,1673507708
579,weston,26.1004,-80.3998,22.22,71,0,0.45,US,1673507709
580,makaha,21.4694,-158.2175,22.95,72,0,2.06,US,1673507709
581,kensington,-33.9167,151.2167,26.84,60,0,7.72,AU,1673507709
582,savinka,50.0785,47.0994,-12.8,66,76,6.13,RU,1673507709
583,chalmette,29.9427,-89.9634,21.11,92,100,6.69,US,1673507710
584,ostersund,63.1792,14.6357,2.25,80,0,6.17,SE,1673507710
585,sokoni,-6.4333,39.55,28.32,73,100,4.93,TZ,1673507711
586,las vegas,36.175,-115.1372,7.6,71,0,2.57,US,1673507531
587,richards bay,-28.783,32.0377,26.55,57,0,3.49,ZA,1673507711
588,sterling,39.0062,-77.4286,5.06,90,100,1.54,US,1673507711
589,hualmay,-11.0964,-77.6139,20.39,79,100,3.13,PE,1673507712
590,te anau,-45.4167,167.7167,19.67,51,1,2.28,NZ,1673507712
591,itoman,26.1247,127.6694,24.01,57,20,8.75,JP,1673507689
