City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
37,kirensk,57.7853,108.1119,-8.96,95,100,2.39,RU,1673060344
38,eskilstuna,59.3666,16.5077,-2.12,89,100,5.85,SE,1673060631
39,esperance,-33.8667,121.9,18.26,64,88,6.53,AU,1673060417
40,port lincoln,-34.7333,135.8667,28.37,41,0,0.21,AU,1673060632
41,torbay,47.6666,-52.7314,-1.9,89,100,3.13,CA,1673060632
42,qasigiannguit,68.8193,-51.1922,-10.86,77,100,2.3,GL,1673060633
43,kodiak,57.79,-152.4072,-7.27,93,0,3.09,US,1673060633
44,bozuyuk,39.9078,30.0367,-3.81,88,9,1.22,TR,1673060634
45,namatanai,-3.6667,152.4333,28.75,73,99,2.01,PG,1673060635
46,atuona,-9.8,-139.0333,26.03,73,4,6.17,PF,1673060635
47,tuktoyaktuk,69.4541,-133.0374,-29.77,99,56,3.43,CA,1673060636
48,rikitea,-23.1203,-134.9692,25.85,75,5,6.73,PF,1673060636
49,tasiilaq,65.6145,-37.6368,-6.91,68,100,2.5,GL,1673060637
50,yaan,7.3833,8.5667,23.21,29,16,2.08,NG,1673060638
51,raahe,64.6833,24.4833,-22.95,90,100,3.45,FI,1673060639
52,port alfred,-33.5906,26.891,13.99,89,33,3.24,ZA,1673060639
53,champerico,14.3,-91.9167,25.44,73,1,2.64,GT,1673060640
54,kruisfontein,-34.0033,24.7314,11.6,75,2,1.81,ZA,1673060640
55,rio gallegos,-51.6226,-69.2181,11.16,68,100,2.08,AR,1673060641
56,xining,36.6167,101.7667,-0.84,17,0,1.16,CN,1673060632
57,cherskiy,68.75,161.3,-38.29,95,100,0.97,RU,1673060642
58,kapaa,22.0752,-159.319,26.99,75,20,4.12,US,1673060642
59,trinidad,-14.8333,-64.9,22.74,79,7,1.52,BO,1673060643
60,north platte,41.1239,-100.7654,-2.01,80,100,5.81,US,1673060644
61,katangli,51.7102,143.2326,-15.76,89,8,3.74,RU,1673060645
62,sibolga,1.7427,98.7792,26.16,83,100,0.46,ID,1673060645
63,tuatapere,-46.1333,167.6833,18.41,55,77,3.34,NZ,1673060646
64,isla vista,34.4133,-119.861,14.35,79,0,2.68,US,1673060647
65,varna,43.2167,27.9167,6.6,88,40,1.03,BG,1673060648
66,san cristobal,7.7669,-72.225,18.59,88,18,0.55,VE,1673060648
67,jamestown,42.097,-79.2353,1.77,75,100,4.63,US,1673060649
68,wahiawa,21.5028,-158.0236,25.18,66,0,4.12,US,1673060650
69,butaritari,3.0707,172.7902,27.07,78,96,5.89,KI,1673060651
70,sangar,63.9242,127.4739,-40.2,96,43,1.16,RU,1673060651
71,urucara,-2.5364,-57.76,22.93,97,100,0.36,BR,1673060652
72,vaini,-21.2,-175.2,29.09,84,40,6.17,TO,1673060653
73,ribeira grande,38.5167,-28.7,16.54,88,96,4.02,PT,1673060653
74,new norfolk,-42.7826,147.0587,22.73,30,0,2.89,AU,1673060654
75,saint-philippe,-21.3585,55.7679,25.77,81,97,5.11,RE,1673060654
76,naze,28.3667,129.4833,14.74,55,2,8.74,JP,1673060542
77,tilichiki,60.4667,166.1,-25.66,90,98,4.25,RU,1673060655
78,hambantota,6.1241,81.1185,26.01,76,54,6.36,LK,1673060421
79,pontecorvo,41.4616,13.6667,11.47,85,1,1.09,IT,1673060656
80,dikson,73.5069,80.5464,-34.26,99,87,1.37,RU,1673060656
81,lalibela,12.0333,39.0333,12.32,61,7,1.45,ET,1673060657
82,taltal,-25.4,-70.4833,20.2,74,0,0.88,CL,1673060658
83,maceio,-9.6658,-35.7353,23.69,94,20,0.51,BR,1673060658
84,general pico,-35.6566,-63.7568,24.5,24,27,4.0,AR,1673060659
85,longyearbyen,78.2186,15.6401,-3.09,80,75,4.63,SJ,1673060659
86,bandar-e lengeh,26.5579,54.8807,18.71,78,99,3.04,IR,1673060660
87,geraldton,-28.7667,114.6,24.23,46,0,8.75,AU,1673060661
88,makakilo city,21.3469,-158.0858,26.18,63,0,4.12,US,1673060662
89,inta,66.0317,60.1659,-36.02,98,28,2.32,RU,1673060662
90,hermanus,-34.4187,19.2345,12.67,79,0,4.63,ZA,1673060663
91,san policarpo,12.1791,125.5072,27.38,75,100,7.02,PH,1673060663
92,fortuna,40.5982,-124.1573,13.19,87,100,11.32,US,1673060664
93,nanortalik,60.1432,-45.2371,-7.77,57,33,3.11,GL,1673060665
94,bluff,-46.6,168.3333,14.37,63,0,10.69,NZ,1673060665
95,takoradi,4.8845,-1.7554,25.47,86,56,2.62,GH,1673060665
96,lac du bonnet,50.2536,-96.0612,-19.05,99,83,1.55,CA,1673060666
97,kaitangata,-46.2817,169.8464,14.48,58,7,4.73,NZ,1673060667
98,sawakin,19.1059,37.3321,21.27,59,98,4.57,SD,1673060667
99,merauke,-8.4667,140.3333,29.64,69,100,5.52,ID,1673060668
100,shimoda,34.6667,138.95,8.39,51,34,0.64,JP,1673060423
101,bethel,41.3712,-73.414,5.01,87,100,1.54,US,1673060669
102,kaeo,-35.1,173.7833,22.4,97,100,3.73,NZ,1673060669
103,constitucion,-35.3333,-72.4167,13.94,90,2,1.59,CL,1673060670
104,richards bay,-28.783,32.0377,18.77,85,100,6.17,ZA,1673060671
105,harper,4.375,-7.7169,25.48,83,38,2.36,LR,1673060671
106,lavrentiya,65.5833,-171.0,-14.9,96,99,0.9,RU,1673060671
107,bengkulu,-3.8004,102.2655,27.6,68,46,2.48,ID,1673060672
108,mahebourg,-20.4081,57.7,26.81,72,93,5.32,MU,1673060672
109,najran,17.4924,44.1277,13.7,72,0,1.32,SA,1673060673
110,chuy,-33.6971,-53.4616,19.5,82,0,4.2,UY,1673060673
111,pochutla,15.7432,-96.4661,22.25,82,0,1.86,MX,1673060674
112,kastamonu,41.5,33.6667,1.11,83,83,2.55,TR,1673060674
113,abu samrah,35.3029,37.1841,8.36,94,100,4.74,SY,1673060675
114,puerto ayora,-0.7393,-90.3518,23.08,97,41,2.43,EC,1673060676
115,huarmey,-10.0681,-78.1522,20.39,80,48,2.65,PE,1673060676
116,diego de almagro,-26.3667,-70.05,18.68,45,0,0.35,CL,1673060677
117,baruun-urt,46.6806,113.2792,-13.33,76,100,4.05,MN,1673060677
118,taiyuan,37.8694,112.5603,2.92,25,0,1.0,CN,1673060673
119,hobart,-42.8794,147.3294,22.37,59,75,5.14,AU,1673060330
120,hasaki,35.7333,140.8333,9.01,81,94,3.5,JP,1673060678
121,padilla,3.2204,-76.3139,21.76,97,100,0.25,CO,1673060679
122,ixtapa,20.7,-105.2,24.01,94,0,1.03,MX,1673060679
123,barrow,71.2906,-156.7887,-20.41,95,83,8.29,US,1673060399
124,bredasdorp,-34.5322,20.0403,16.19,81,21,2.41,ZA,1673060680
125,beringovskiy,63.05,179.3167,-21.27,97,85,3.96,RU,1673060681
126,saint-pierre,-21.3393,55.4781,26.06,61,86,2.06,RE,1673060408
127,praya,14.9215,-23.5087,22.3,78,0,7.72,CV,1673060682
128,sakakah,29.9697,40.2064,8.5,69,0,1.73,SA,1673060683
129,kavaratti,10.5669,72.642,27.4,63,34,3.55,IN,1673060406
130,kenitra,34.261,-6.5802,6.42,79,0,1.19,MA,1673060684
131,rawlins,41.7911,-107.2387,-5.47,93,100,5.18,US,1673060684
132,mar del plata,-38.0023,-57.5575,21.64,88,98,8.05,AR,1673060685
133,pangody,65.85,74.4859,-39.62,92,36,3.44,RU,1673060685
134,college,64.8569,-147.8028,-15.23,82,100,0.0,US,1673060686
135,aswan,24.0934,32.907,11.35,51,0,3.91,EG,1673060686
136,batemans bay,-35.7167,150.1833,19.5,62,91,3.94,AU,1673060687
137,bowen,-20.0167,148.2333,28.15,67,100,3.28,AU,1673060688
138,portoferraio,42.8115,10.3146,15.05,71,100,1.31,IT,1673060689
139,havre-saint-pierre,50.2334,-63.5986,-8.8,62,100,4.12,CA,1673060690
140,flin flon,54.7682,-101.865,-13.48,97,100,2.55,CA,1673060690
141,tabuk,17.4189,121.4443,22.43,85,98,0.98,PH,1673060691
142,chokurdakh,70.6333,147.9167,-39.99,100,100,0.99,RU,1673060693
143,isangel,-19.55,169.2667,27.03,87,97,6.47,VU,1673060694
144,atasu,48.6814,71.6433,-9.03,98,98,3.71,KZ,1673060694
145,san patricio,28.017,-97.5169,21.92,84,0,6.9,US,1673060695
146,qaanaaq,77.484,-69.3632,-24.1,98,100,1.0,GL,1673060696
147,shafranovo,53.9667,54.7667,-32.23,99,6,1.98,RU,1673060696
148,klaksvik,62.2266,-6.589,2.51,65,100,6.74,FO,1673060697
149,mazamet,43.49,2.373,10.79,81,0,9.26,FR,1673060697
150,matara,5.9485,80.5353,25.33,82,31,1.37,LK,1673060698
151,hamilton,39.1834,-84.5333,0.55,85,85,1.63,US,1673060405
152,vardo,70.3705,31.1107,-1.01,74,20,7.2,NO,1673060699
153,semnan,35.5729,53.3971,0.42,88,49,0.87,IR,1673060699
154,sao sebastiao,-23.76,-45.4097,19.49,90,100,0.87,BR,1673060700
155,belmonte,-15.8631,-38.8828,24.79,91,100,3.35,BR,1673060700
156,loa janan,-0.583,117.095,30.52,61,100,1.44,ID,1673060701
157,pisco,-13.7,-76.2167,20.03,94,75,2.06,PE,1673060702
158,katsuura,35.1333,140.3,9.21,61,81,1.97,JP,1673060702
159,okhotsk,59.3833,143.3,-26.74,85,24,5.23,RU,1673060703
160,qeshm,26.9581,56.2719,15.93,79,96,1.24,IR,1673060508
161,sinegorye,62.0788,150.477,-34.92,97,99,0.08,RU,1673060704
162,rio brilhante,-21.8019,-54.5464,21.17,87,91,2.33,BR,1673060704
163,sao joao da barra,-21.6403,-41.0511,21.6,95,100,6.2,BR,1673060705
164,iroquois falls,48.7669,-80.6831,-13.92,96,99,2.79,CA,1673060705
165,mazagao,-0.115,-51.2894,25.03,90,82,2.19,BR,1673060706
166,wagar,16.1525,36.2032,18.42,69,8,6.19,SD,1673060598
167,lorengau,-2.0226,147.2712,28.34,74,100,6.02,PG,1673060707
168,sawtell,-30.3833,153.1,26.01,61,40,7.2,AU,1673060707
169,puerto baquerizo moreno,-0.9,-89.6,22.74,86,44,3.58,EC,1673060708
170,yellowknife,62.456,-114.3525,-15.4,99,97,1.85,CA,1673060454
171,ust-koksa,50.2696,85.6108,-10.39,94,100,0.15,RU,1673060709
172,llanera,43.4619,-5.9311,8.38,65,0,0.51,ES,1673060709
173,tecoanapa,16.5167,-98.75,25.46,76,0,1.01,MX,1673060710
174,mount gambier,-37.8333,140.7667,31.91,20,0,0.66,AU,1673060490
175,narsaq,60.9167,-46.05,-7.88,64,100,3.24,GL,1673060711
176,baghdad,33.3406,44.4009,5.95,100,100,1.03,IQ,1673060711
177,mount isa,-20.7333,139.5,32.87,43,100,3.6,AU,1673060712
178,pandan,14.0453,124.1694,25.36,84,84,7.1,PH,1673060713
179,lompoc,34.6391,-120.4579,11.23,82,20,3.13,US,1673060700
180,kozhva,65.1073,57.0459,-40.33,100,69,1.14,RU,1673060713
181,severo-kurilsk,50.6789,156.125,-3.89,74,74,6.13,RU,1673060714
182,halifax,44.6453,-63.5724,0.68,94,100,5.81,CA,1673060521
183,arraial do cabo,-22.9661,-42.0278,20.87,89,100,5.28,BR,1673060715
184,gunjur,13.2019,-16.7339,19.04,82,0,1.54,GM,1673060715
185,nikolskoye,59.7035,30.7861,-9.06,99,81,1.26,RU,1673060716
186,tatarsk,55.219,75.9828,-11.55,96,100,3.91,RU,1673060716
187,bathsheba,13.2167,-59.5167,26.34,78,40,8.75,BB,1673060717
188,port elizabeth,-33.918,25.5701,14.62,85,0,0.89,ZA,1673060429
189,balkanabat,39.5108,54.3671,7.3,66,0,2.07,TM,1673060717
190,provideniya,64.3833,-173.3,-15.66,95,86,2.81,RU,1673060718
191,elat,29.5581,34.9482,9.91,71,5,1.54,IL,1673060718
192,vaitape,-16.5167,-151.75,27.29,72,38,3.55,PF,1673060720
193,pueblo,38.2545,-104.6091,6.42,43,81,1.34,US,1673060553
194,zhigansk,66.7697,123.3711,-45.86,100,96,0.65,RU,1673060721
195,pontes e lacerda,-15.2261,-59.3353,22.57,89,86,1.12,BR,1673060721
196,codrington,-38.2667,141.9667,29.51,28,0,4.2,AU,1673060722
197,kununurra,-15.7667,128.7333,29.99,70,75,6.17,AU,1673060605
198,huron,41.1501,-82.5499,0.94,88,100,3.59,US,1673060723
199,andros town,24.7,-77.7667,23.98,76,7,7.31,BS,1673060723
200,pando,-34.7167,-55.95,23.27,59,4,6.45,UY,1673060724
201,sitka,57.0531,-135.33,5.94,81,100,2.06,US,1673060725
202,nome,64.5011,-165.4064,-8.96,86,100,2.06,US,1673060725
203,sinnamary,5.3833,-52.95,24.17,92,100,5.0,GF,1673060726
204,sungaipenuh,-2.0833,101.3833,23.33,68,95,1.91,ID,1673060726
205,avarua,-21.2078,-159.775,24.03,73,100,3.6,CK,1673060727
206,aguilas,37.4063,-1.5829,11.73,81,0,1.52,ES,1673060727
207,porgera,-5.4667,143.2,11.15,81,100,1.63,PG,1673060728
208,castro,-24.7911,-50.0119,14.15,92,64,4.27,BR,1673060552
209,kollam,8.8833,76.6,25.53,64,17,4.96,IN,1673060277
210,deogarh,21.5333,84.7333,16.17,27,0,1.1,IN,1673060730
211,tiksi,71.6872,128.8694,-33.5,99,99,2.07,RU,1673060731
212,azare,11.6765,10.1948,14.94,29,52,3.67,NG,1673060731
213,boulder city,35.9786,-114.8325,9.36,62,0,3.6,US,1673060732
214,saldanha,-33.0117,17.9442,16.56,79,0,5.58,ZA,1673060732
215,olafsvik,64.8945,-23.7142,0.76,70,100,12.5,IS,1673060733
216,guerrero negro,27.9769,-114.0611,16.06,78,0,3.89,MX,1673060734
217,vanimo,-2.6741,141.3028,26.63,86,100,1.44,PG,1673060734
218,hobyo,5.3505,48.5268,24.55,78,72,6.54,SO,1673060735
219,carnarvon,-24.8667,113.6333,27.8,46,0,9.64,AU,1673060735
220,zhezkazgan,47.8043,67.7144,-4.01,86,75,5.0,KZ,1673060736
221,port blair,11.6667,92.75,29.02,65,40,3.09,IN,1673060736
222,willmar,45.1219,-95.0433,-16.99,78,0,1.54,US,1673060737
223,killybegs,54.6333,-8.45,6.52,75,100,5.73,IE,1673060738
224,horta,38.5333,-28.6333,16.12,88,97,4.02,PT,1673060738
225,fairbanks,64.8378,-147.7164,-15.22,81,100,0.0,US,1673060739
226,hanzhong,33.0728,107.0303,9.41,62,0,0.5,CN,1673060740
227,khani,41.9563,42.9566,2.76,99,99,2.52,GE,1673060741
228,cassia,-20.5831,-46.9219,19.02,99,100,1.19,BR,1673060741
229,fjerritslev,57.0813,9.2664,4.94,96,100,5.89,DK,1673060742
230,iwanai,42.9744,140.5089,-0.34,71,99,1.2,JP,1673060743
231,cidreira,-30.1811,-50.2056,21.89,71,0,6.21,BR,1673060743
232,vila velha,-20.3297,-40.2925,22.97,96,100,4.63,BR,1673060745
233,orange cove,36.6244,-119.3137,10.81,93,0,2.06,US,1673060745
234,grand forks,47.9417,-97.4337,-20.15,92,0,1.54,US,1673060746
235,namibe,-15.1961,12.1522,21.27,73,69,3.14,AO,1673060747
236,talnakh,69.4865,88.3972,-43.22,98,59,0.5,RU,1673060747
237,auki,-8.7676,160.7034,29.31,72,100,2.16,SB,1673060748
238,ponta do sol,32.6667,-17.1,17.78,75,60,2.12,PT,1673060748
239,karachi,24.9056,67.0822,15.9,31,4,3.09,PK,1673060659
240,oranjemund,-28.55,16.4333,17.41,71,0,3.58,NA,1673060749
241,berlevag,70.8578,29.0864,-5.11,60,61,7.08,NO,1673060750
242,mandalgovi,45.7625,106.2708,-7.6,56,100,6.72,MN,1673060750
243,winnemucca,40.973,-117.7357,2.03,69,0,4.12,US,1673060751
244,great falls,47.5002,-111.3008,4.12,78,0,6.69,US,1673060699
245,kanel,15.4916,-13.1763,22.16,18,90,4.24,SN,1673060751
246,ranong,9.9658,98.6348,27.02,60,87,4.7,TH,1673060752
247,angoram,-4.0625,144.0661,24.93,96,100,0.16,PG,1673060753
